sentence,count
Ставайте!,2185
Скот.,2183
Великолепно.,2176
Умри!,2171
"Благодаря, че дойдохте.",2168
Голяма работа.,2168
Направи ми услуга.,2168
Това е смешно.,2167
Как се казваше?,2167
Още нещо.,2163
Мъртъв ли е?,2163
Трябва да направим нещо.,2160
"Благодаря, че дойде.",2158
Как изглежда?,2155
Как можа?,2144
Обади се.,2136
"Какво си мислиш, че правиш?",2131
Професоре!,2130
Беше прав.,2127
Това е лъжа.,2125
"Не, няма проблем.",2123
Изобщо.,2123
Изглежда добре.,2122
Дийн.,2122
Забавно.,2117
Нищо не виждам.,2115
Да му се не види!,2115
Готино.,2114
Беше страхотно.,2114
Случило ли се е нещо?,2112
Това е отвратително.,2112
Грейс.,2110
Какво имаме тук?,2109
"Да, предполагам.",2108
Изглеждаш чудесно.,2107
"Да, така мисля.",2107
Ще се справим.,2106
Майтапиш ли се?,2106
Какво ти казах?,2105
Това ми е работата.,2103
Не е ли?,2103
Тази вечер.,2102
Ще ти хареса.,2099
Томас.,2094
Ъх...,2093
Остани.,2088
Шшш.,2087
Жестоко!,2085
Горе-долу.,2085
Точно там.,2085
Хвърли го!,2084
Опасно е.,2082
Ще се видим после.,2081
Какво се случва?,2080
Боже мили!,2079
Върнете се!,2078
Действайте.,2078
Роуз!,2077
"Давай, давай, давай!",2077
Последвай ме.,2073
Не ми харесва.,2072
Шегувате ли се?,2071
Виж се само.,2070
Тогава какво?,2068
Ще опитам.,2065
Нали знаеш?,2064
Писна ми.,2064
Трябва да...,2063
Почини си.,2063
Това е достатъчно.,2063
Момче!,2063
Не знаеш ли?,2061
Обичам го.,2059
Къде са всички?,2059
Убий ме.,2059
Горе.,2057
Не съм аз.,2052
Лека вечер.,2051
Идвай.,2050
"Хей, ти!",2046
Майчице!,2046
Трябва ли?,2046
Какво прави той?,2045
На работа.,2045
Защо мислиш така?,2042
"Не, съжалявам.",2042
Ще се погрижа.,2041
Лили!,2041
Не те чувам.,2041
Какво от това?,2039
"Бързо, бързо!",2039
Ти и аз.,2037
Отговори.,2037
И знаеш ли какво?,2034
Вървете си.,2032
Какво пише?,2029
Виждаш ли го?,2028
Два пъти.,2028
"Не, няма нужда.",2028
Какво търсиш?,2027
Мъртва е.,2027
Сериозно ли говориш?,2027
Ще ти покажа.,2026
Някой да ми помогне!,2026
Колко са?,2025
"О, не, не.",2025
Аз го направих.,2024
"Да, мамо.",2023
Ела при мен.,2022
Какво трябва да направя?,2022
Свободни сте.,2019
Остави на мен.,2015
"Да, господарю.",2015
Излизам.,2013
Виктор!,2013
Студено е.,2013
Командире.,2012
Оставете го.,2012
Обещай ми.,2011
Джош!,2010
Те...,2009
Оставете съобщение.,2008
Знаеш това.,2007
Нормално.,2006
Какво откри?,2005
Само това.,1999
Каква е разликата?,1998
Свали го.,1997
Откъде знаете?,1995
Дай на мен.,1994
Луда ли си?,1994
Какво да кажа?,1992
Знаеш ли какво е това?,1991
"Какво е това, по дяволите?",1990
Майко мила!,1988
Защо да го правя?,1986
Беше ужасно.,1986
Джени!,1985
Какъв ти е проблемът?,1983
Ще бъде забавно.,1983
Откъде?,1983
Негодник!,1982
Наляво!,1979
За какво става въпрос?,1979
Джери!,1978
Аа!,1977
По-спокойно.,1977
Тя добре ли е?,1976
Можеш ли?,1973
Клеър?,1970
Помисли.,1969
Какво казахте?,1968
Какво ти се е случило?,1968
Мартин.,1964
Ще ти кажа.,1963
Свърши.,1963
Добре дошла.,1959
Картър.,1959
Идваме.,1956
Мъртъв.,1954
Ще видя какво мога да направя.,1953
За нас.,1953
Сигурна ли сте?,1951
Страх ли те е?,1950
Просто е.,1949
На колко години си?,1947
Чу ме.,1946
Слушаш ли ме?,1944
О Боже!,1944
НЕ!,1943
Той е добре.,1942
Изключи го.,1940
Да действаме.,1939
Какво ти каза?,1939
Няма такова нещо.,1939
Елена.,1937
Трябва да ми помогнеш.,1937
Синко!,1935
Маги!,1934
Дръж го!,1934
Аз ще се оправя.,1933
Кайл.,1932
Качвайте се.,1931
Истина ли е?,1931
Стой на място!,1931
Боли ли?,1930
Десет.,1929
Тревога!,1928
Имаш право.,1928
Друг път.,1927
Какво съм направил?,1925
На кого му пука?,1925
Да сър.,1924
Бъди внимателен.,1923
Ще се видим скоро.,1923
Вземи я.,1923
Само...,1922
Заспивай.,1922
Не и аз.,1918
"Чакай, чакай, чакай.",1918
Какво по дяволите става?,1916
Забавно е.,1915
Удоволствието е мое.,1915
Спри го!,1914
Нямам търпение.,1913
И ти.,1910
Изчезвайте!,1908
"Добре, тогава.",1906
Гладна ли си?,1905
Нямам избор.,1905
Ето я и нея.,1904
Млък!,1903
Мъртъв си!,1902
Няма да се бавя.,1901
Всъщност не.,1900
Трудно е да се каже.,1900
Ще ти се обадя по-късно.,1900
Застреляй го!,1899
Ей сега се връщам.,1898
Вкъщи.,1897
Какво видя?,1896
Така беше.,1896
Гледайте.,1894
нали?,1893
Теб.,1892
"А, не.",1890
Ще дойда.,1890
Много лошо.,1888
Какво си направила?,1888
Сериозен съм.,1887
Доволен ли си?,1886
Жена.,1886
Дам.,1885
Познаваме ли се?,1881
Дърпай!,1881
Прекрасна е.,1879
Секунда.,1878
Заради мен.,1874
"Здрасти, мамо.",1873
Луси!,1873
Не е необходимо.,1870
Тя е добре.,1870
Този.,1868
Мда.,1867
Разкарайте се!,1867
После.,1867
Вината не е твоя.,1866
Не виждаш ли?,1866
Какво правят?,1864
За всичко.,1863
"Не, защо?",1863
Тя е тук.,1862
Лесно е.,1861
Не знам за какво говорите.,1860
Стига глупости.,1860
Шерифе.,1856
Впечатлен съм.,1852
Влизам.,1852
"Добре, разбрах.",1852
Не знам защо.,1852
Непременно.,1850
Затова...,1847
Продължаваме.,1846
Не вярвам.,1845
"Да, г-жо.",1844
Приятно прекарване.,1844
Ханк.,1843
За какво става дума?,1840
Момиче.,1839
Отдавна не сме се виждали.,1837
Това е глупаво.,1837
Простете ми.,1835
Джей.,1835
Тук са.,1834
А после?,1834
Остани тук.,1833
Вярвай ми.,1832
Не се приближавай!,1832
Не си отивай.,1830
Какви ги дрънкаш?,1826
Довечера.,1824
Дан.,1824
Дейв.,1822
Това е лошо.,1822
Тя е мъртва.,1820
Не ме лъжи.,1820
Няма да се повтори.,1820
За кого?,1819
Нещастник!,1818
Видя ли го?,1817
На кой му пука?,1817
Тук ли е?,1816
"Добре, момчета.",1815
Какво предлагаш?,1815
Огледай се.,1815
Ед!,1815
Тръгваме ли?,1815
Какво е направил?,1814
Спри се!,1814
"О, благодаря.",1812
Баща ти?,1812
Никой не знае.,1811
Приключих.,1811
За какво е всичко това?,1811
Смърт.,1809
Връщам се веднага.,1809
Да си вървим.,1809
Щом казваш.,1809
Точка.,1809
Робърт!,1808
Като например?,1807
Зает съм.,1805
Кейти.,1798
"Не, моля те.",1796
Има ли нещо?,1796
Стив!,1796
Помня.,1796
Какво ви става?,1795
"Хайде, ела.",1795
Трябваше.,1794
Шибаняк!,1792
Ти го направи.,1792
Какво е всичко това?,1789
Алън!,1788
Аах!,1788
По-тихо.,1787
Продължете.,1786
Не е достатъчно.,1783
Това какво е?,1782
А аз?,1781
Не тук.,1781
"Не, мерси.",1781
Откъде си?,1780
Това не ми харесва.,1780
Мм-хмм.,1780
Жив е.,1779
Олеле!,1779
Права е.,1779
Нищо повече.,1778
Може да се каже.,1778
Прав сте.,1776
"Да, разбрах.",1776
Има ли някой там?,1775
Аз не съм.,1775
Отваряй!,1775
Ще се оправим.,1774
Чуйте.,1773
Боклук!,1772
Искаш ли да дойдеш?,1771
Ще ми липсваш.,1770
Това е то.,1769
Нямаме избор.,1766
Нямах това предвид.,1766
Изчезна.,1764
Моли!,1763
Чуй.,1763
Отведете го.,1763
Не е толкова просто.,1762
Ще си помисля.,1760
Вътре.,1760
Целуни ме.,1759
Наведи се!,1758
Остани с мен.,1758
Добър опит.,1756
Те са тук.,1754
Най-после.,1753
Благодаря ти много.,1753
Напускам.,1752
Колко струва?,1751
Не мога да ти кажа.,1751
Чух.,1750
Всичко е готово.,1745
Обичам ви.,1743
Шшт.,1743
На три.,1741
"Да, това е.",1738
Повтарям.,1738
Ти си тук.,1737
Извинете ни.,1735
Не е истина.,1735
"Ей, ей!",1733
Удари ме.,1733
Само така!,1732
Познавате ли го?,1731
"Да, прав си.",1730
Свободен си.,1730
"Шегуваш се, нали?",1730
Мислех си...,1730
Тери.,1729
Ще го направиш ли?,1727
По-бавно.,1727
Боли ме.,1726
"О, моля те.",1726
Познавам го.,1724
"Да, вярно.",1723
Предател!,1722
И на теб.,1721
"Да, мадам.",1718
Чао-чао.,1714
Това не е истина.,1714
Тя е права.,1713
Чудесна идея.,1712
На мен?,1712
Изглеждаш ужасно.,1709
Страхливец!,1709
Вече?,1709
Както и аз.,1709
Направете го.,1707
Работя по въпроса.,1705
Лека.,1704
Саймън!,1703
"Добре, добре, добре.",1701
Навсякъде.,1699
Не ме гледай така.,1699
