sentence,count
Je to čudné.,99
Chod!,99
Hyah!,99
Rocky!,99
Neveríte mi?,99
Ste tu?,99
Kenny!,99
Ahhh!,99
A rýchlo.,99
Nikdy mi nebolo lepšie.,99
Vyberte si.,99
Chcem to vidieť.,99
Vzdávam to.,99
Tara!,99
"No tak, chlapče.",99
To nedovolím.,99
Misia splnená.,99
Whisky.,99
Všade som ťa hľadal.,99
Máte?,99
Nemala som na výber.,99
Hocikedy.,99
Tristan!,99
No vidíte.,99
Ame!,99
"Vďaka, mami.",99
Potrebujete niečo?,99
"Áno, trochu.",99
Vráť sa sem!,99
Len to urob.,99
Len som žartoval.,99
Také sú pravidlá.,99
Nenechávaj ma tu.,99
"Fajn, dobre.",99
To je krv?,99
Cítim sa lepšie.,99
Tak sa pozrime.,99
Môj priateľ.,99
Stevie!,99
Čo ste povedali?,99
Meškáme.,99
Effy!,99
Si génius.,99
"Jo, jo.",99
O mne.,99
Ja sa vrátim.,98
"Vďaka, kámo.",98
Môžeš mi pomôcť?,98
Nikto nie je doma.,98
Zaplatím.,98
Povedz jej to.,98
Ešte nie je neskoro.,98
Skurvenec!,98
Neobzeraj sa.,98
Zlý nápad.,98
"No tak, rýchlo!",98
Vieš čo to je?,98
Tak čo je?,98
Je to nádhera.,98
Tu sme skončili.,98
Sám si to povedal.,98
Ako to bolo?,98
"Ďakujem, oci.",98
Dáš si niečo na pitie?,98
Jupí!,98
Prehral si.,98
Sadako!,98
To pochybujem.,98
Saruman!,98
Ale rýchlo.,98
Čo si zistil?,98
Vie.,98
Môžeš to urobiť?,98
"¶ Len Boh vie, čím by som bol bez teba. ¶",98
Spadol.,98
Je to smutné.,98
Sláva!,98
Nebude to trvať dlho.,98
Ideš do toho?,98
Ako ďaleko?,98
Môžeš odísť.,98
Kto je to dievča?,98
Musíme už ísť.,98
Čomu?,98
Spravodlivosť.,98
Zatlač!,98
Zaslúžiš si to.,98
Dáte si?,98
Môj manžel.,98
Chceš sa staviť?,98
Že nie?,98
Presne takto.,98
Tá žena.,98
Boh ti žehnaj.,98
Nepočujem vás.,98
Dostanem ťa odtiaľto.,98
O čom to je?,98
Ako zomrel?,98
Máš návštevu.,98
Vezmi si.,98
"Dobre, maj sa.",98
Prečo je to tak?,98
poď.,98
Pozrimeže.,98
Potešenie na mojej strane.,98
Čo je na tom?,98
Stacy.,98
"Och, dobre.",98
Ozvi sa.,98
Shane!,98
Teším sa.,98
Je pripravený.,98
Dokázala som to!,97
Ešte sa uvidíme.,97
Čo chcú?,97
Napravím to.,97
Ty debil!,97
Koľko to stojí?,97
V aute.,97
Rada som ťa spoznala.,97
Drž to.,97
"Áno, prečo nie?",97
Bola som tam.,97
To už stačí.,97
Ako bolo v škole?,97
Nasadaj.,97
GIR!,97
Nevidíš to?,97
Pochopil?,97
Čo ste našli?,97
Prechádzam.,97
A dosť.,97
Nemôžem tu zostať.,97
Čo sa zmenilo?,97
Šialenstvo.,97
Reggie!,97
Odísť?,97
"Áno, povedal.",97
"Poď sem, poď sem.",97
Dvanásť.,97
"O, áno.",97
To je jednoduché.,97
Naozaj si to myslíš?,97
To ti nemôžem povedať.,97
Ohhh!,97
Nie je to moja chyba.,97
"Áno, doktor.",97
Sme mŕtvi.,97
V nemocnici.,97
Don.,97
Val?,97
Tak ideme na to.,97
"Mami, prosím.",97
Zack.,97
Hádam.,97
Videl si ju?,97
August.,97
Nebesá!,97
Pomôžte niekto!,97
Kde je problém?,97
Nepamätáš sa?,97
Potrebujeme tvoju pomoc.,97
Liv?,97
Nezabudnem.,97
Je to šialenstvo.,97
Už je to lepšie.,97
Subtitles by DramaFever,97
Existuje mnoho kópií,97
Hovorí pravdu.,97
Môžete to urobiť.,97
"Hej, vieš čo?",97
St.,97
Si unavený?,97
"Počkaj, čo?",97
Počkaj ma!,97
"Ahoj, Jack.",97
"Nie, v žiadnom prípade.",97
Ááá!,97
Dopočutia.,97
Útočia na nás!,96
Vedeli ste to?,96
Nepáči sa ti to?,96
Nechaj si ho.,96
Ale potom...,96
India.,96
Ale neboj sa.,96
Louise.,96
Môžem ísť dnu?,96
Je mi z toho zle.,96
"Nie, nebola.",96
Prasa!,96
Bolo to fajn.,96
Connor.,96
Kirito-kun!,96
Doc.,96
Christina!,96
To sa uvidí.,96
Bratia!,96
Daj mu!,96
Ide o to...,96
Dobre dobre.,96
Nejdeš?,96
Môžem sa niečo spýtať?,96
Heš!,96
Naposledy.,96
Tak bež.,96
"Hej, prestaň!",96
Dostaň ma odtiaľto!,96
Teraz už nie.,96
Rada vás poznávam.,96
Klamal.,96
Pozerajte.,96
Volám políciu.,96
Kde sú peniaze?,96
Len na chvíľu.,96
Tak sa to robí.,96
Guy.,96
A majú plán,96
preklad mirinkat :),96
Ber.,96
Čo si mu povedala?,96
Majstre.,96
Riley!,96
Senátor.,96
Pozri naňho.,96
Čakám na teba.,96
Nebola to tvoja chyba.,96
Vieš čo si myslím?,96
Nie všetci.,96
Potrebujem viac času.,96
Zatvorte dvere.,96
Francis?,96
Zavolám vám.,96
Vyvinuli sa,96
"Áno, je tu.",96
Barbie!,96
Nechajme to tak.,95
Pozrite na mňa.,95
Hovor za seba.,95
Odlož zbraň.,95
Pravdaže nie.,95
Vracia sa.,95
L...,95
Zlodeji!,95
Svadba.,95
Tak ja idem.,95
To je isté.,95
Ja to nechcem.,95
Čo chceš vedieť?,95
Bezpochyby.,95
"Nie, nič také.",95
Nerozumiete tomu.,95
Nie je to pekné?,95
Čo sa tu do pekla deje?,95
Yuri.,95
"Nie, ty nie.",95
Tiež si to myslím.,95
Pre nás.,95
To nie je dobre.,95
Pôjdeme spolu.,95
Máte ho?,95
Ako si želáte.,95
Choď von.,95
Ako ste ma našli?,95
Vzdaj sa!,95
"Ale áno, je.",95
Premýšľal som.,95
Vzbúrili sa,95
Lance.,95
Čo to máš na sebe?,95
Daj mi ten telefón.,95
Dobré dievčatko.,95
Roz.,95
Tak veľa šťastia.,95
Choď odo mňa!,95
Zabil som ho.,95
Na chvíľu.,95
"Oh, vďaka Bohu.",95
Čo som to urobil?,95
Toto je vážne.,95
Chyť ju!,95
Sylvia.,95
To bolo všetko.,95
Je to tvoje.,95
N...,95
Ktorú?,95
Vidíš toto?,95
Prajete si?,95
"Nie, je to v poriadku.",95
Madeline.,95
Vyhrážaš sa mi?,95
Čo vieš?,95
"Viete, čo to znamená?",95
Učiteľka!,95
To sa mi snáď zdá.,95
To je rozdiel.,95
Môžem ho vidieť?,95
Rovno.,95
Čo je zač?,95
Elliot!,95
Alexis.,95
Ale si.,95
Moje deti!,95
Topánky.,95
Som tu pre teba.,95
"Ďakujem, doktor.",95
Stíchni!,95
To nie je všetko.,94
Kráčaj.,94
Prídeme neskoro.,94
Moje auto!,94
Vyrážame.,94
Zelená.,94
Prší.,94
Poďme tam.,94
Prepac.,94
Mýlim sa?,94
"Hej, počúvaj.",94
Christy!,94
O čom rozprávaš?,94
Nemá.,94
"Dobre, chápem.",94
Pôjdem ja.,94
To rada počujem.,94
Na to nemáme čas.,94
Sledujú nás.,94
Lola.,94
Vás.,94
Pre istotu.,94
"Hej, máš pravdu.",94
Teoreticky.,94
Ostaň tam.,94
Nechajte mi odkaz.,94
Sekundičku.,94
Čo povedali?,94
No jasne.,94
Pekné meno.,94
To nie je podstatné.,94
Páči sa vám to?,94
Kam to idete?,94
Nevolaj ma tak.,94
Odchádzate?,94
Dá sa to tak povedať.,94
Tam to je.,94
Neutekaj.,94
To je ale prekvapenie.,94
"Áno, a?",94
Poď domov.,94
Tade.,94
Ako by som mohol?,94
A máme to.,94
"Nie, nejdeš.",94
Zostaneš tu.,94
Je vnútri.,94
Kaneda!,94
Umiera.,94
A kde je teraz?,94
Come on!,94
"Nie, to nie je možné.",94
Na slovíčko.,94
Postavte sa.,94
Vezmi si ich.,94
Tak je to dobre.,94
Dobre pre teba.,94
Je to fantastické.,94
Zastavte ju!,94
"No tak, no tak, no tak.",94
Ste zranený?,94
Nezastavujte!,94
Všetci počúvajte.,94
Ako môžem pomôcť?,94
Sme tam.,94
Ako dlho to potrvá?,94
Musíme sa ponáhľať.,94
"Hej, som v pohode.",94
Tammy!,94
Pomsta.,94
Už si spomínam.,94
Cukor?,93
Gabe!,93
Bolo to už dávno.,93
Ford.,93
"Áno, asi áno.",93
Nechaj.,93
Prestávka.,93
Samuel!,93
Bolo to šialené.,93
Tehotná?,93
Vidím ju.,93
Nepoznám.,93
Poď dovnútra.,93
Mei!,93
Ju.,93
"Hej, to je.",93
Epsilon (admin@babylon5.sk),93
Ospravedlnte ma.,93
Šoférujem.,93
Bolo to dávno.,93
Tak čo mám robiť?,93
Zabije ťa.,93
Zavolám mu.,93
Perry.,93
Proste nemôžem.,93
Ušiel.,93
Gil.,93
Marissa.,93
Nájdem ju.,93
Kedy sa vráti?,93
Leonard?,93
Ukážte sa!,93
Rozumiem ti.,93
Bude to super.,93
Otis!,93
Daj sa dokopy.,93
Vyklop to.,93
Ja odchádzam.,93
"Nie, otec.",93
Zmlkni!,93
Viac menej.,93
A ideme.,93
Drž kurva hubu!,93
Bojí sa.,93
Musím niečo urobiť.,93
Pracuje.,93
Do piči!,93
To sa stalo.,93
Odišli.,93
Summer.,93
Hyung!,93
"Nie, nie sme.",93
Desať minút.,93
"Ahoj, ako sa máte?",93
Som taká šťastná.,93
"Robím, čo môžem.",93
Nakoniec.,93
Musím sa vrátiť do práce.,92
To som bola ja.,92
Plukovník Sheppard.,92
"Iste, iste.",92
Chceš sa pridať?,92
Jacques!,92
Tu hore!,92
Dochádza nám čas.,92
"Oh, samozrejme.",92
Stratili sme ho.,92
Dobré vedieť.,92
Neustále.,92
Našli ste ho?,92
No tak poďme.,92
Sú Vianoce.,92
Tu nie je.,92
Darren!,92
Nebudem dlho.,92
"Ja viem, ale...",92
Marianne!,92
Aká je?,92
A kvôli čomu?,92
A čo on?,92
To je zázrak.,92
Ako sa držíš?,92
Nemyslela som to tak.,92
Maťo,92
Povedz im to.,92
Curtis.,92
To nie ja.,92
Adios.,92
Sú tvoje.,92
Zavolajte záchranku!,92
Jill!,92
Prepána.,92
Mňa nie.,92
Musíme ísť ďalej.,92
Ani jedno.,92
Neviem čo povedať.,92
Mohli by sme...,92
"Prepáč, kamoš.",92
Nemáš.,92
Náčelník!,92
Počul som ťa.,92
Už to skoro mám.,92
Agnes!,92
Si šialená.,92
Zastav ho!,92
"Áno, to vidím.",92
"Nech sa páči, pane.",92
"Nie, len...",92
Kto je na rade?,92
Videl som.,92
Viem kto si.,92
Ja ťa poznám.,91
Sú všetci v poriadku?,91
Robíte chybu.,91
A čo také?,91
"Ďakujem, kapitán.",91
Potrebujem láskavosť.,91
Tým sa netráp.,91
Cau.,91
Bree.,91
Jasné že nie.,91
Ja ďakujem.,91
Všetci zomrieme!,91
To sa stavím.,91
Od začiatku.,91
Ako ste to vedeli?,91
Mám dosť.,91
Chceš to skúsiť?,91
Choď späť!,91
To si myslím.,91
Videl.,91
Všetko pripravené?,91
Charlene!,91
"Nie, nemáš.",91
Janet!,91
Veľmi vám ďakujem.,91
Charley!,91
Pridáš sa?,91
Čo ty vieš?,91
SCENÁR,91
Chvalabohu.,91
S týmto.,91
Kde býva?,91
Je to dobrý nápad.,91
Daj mi...,91
Porozprávame sa.,91
Ty drž hubu!,91
Sleduj ma.,91
Sestrička!,91
Anjel.,91
Zjedz to.,91
Je to vôbec možné?,91
Veď to vieš.,91
Tak a sme tu.,91
Vlasy.,91
Ani jeden.,91
"Oh, Bože môj.",91
Je to veľmi jednoduché.,91
"Zdravím, pane.",91
Nebojím sa ťa.,91
Vydržte chvíľu.,91
"Dobre, áno.",91
Vyzeráš výborne.,91
Nie vďaka.,91
Urobil si to?,91
Nie je to vtipné.,91
Čo je s nimi?,91
Len pomaly.,91
Povedzte mi to.,91
Našla si niečo?,91
Už si v bezpečí.,91
My vieme.,91
Hanna!,91
Niečo tam je.,91
"Stavím sa, že áno.",91
Dobré ráno všetkým.,91
Bola to sranda.,91
Okrem teba.,91
Aloha.,91
"Áno, prepáč.",91
Co to je?,91
No dovoľ?,91
"Dobre, mami.",91
"Dobre, mám to.",91
Jonas.,91
Máme zatvorené.,91
Nie si hladný?,90
"Ja, ja...",90
Dostaňte ma odtiaľto!,90
S ňou.,90
No ja neviem.,90
Kto vlastne si?,90
Kto ťa poslal?,90
Oceňujem to.,90
Nepočul si?,90
Nemám slov.,90
"Nie, nemusíš.",90
"Hej, oci.",90
Vidíš ich?,90
Prosím o pozornosť.,90
Nemôžem sa pohnúť.,90
Ginger!,90
To len...,90
Hugh!,90
Sú dobré.,90
Choďte tam.,90
Ouch.,90
Veľvyslanec.,90
Choď hore.,90
Skvelo.,90
Neodpovedaj.,90
Obleč si to.,90
To ma podrž.,90
Sú na ceste.,90
Nepočúvaš ma.,90
Je ti zima?,90
Marion?,90
Špica.,90
Kathy?,90
Som ohromená.,90
Moje oči!,90
Musím tam ísť.,90
Porozmýšľaj o tom.,90
Chápem ťa.,90
Smith.,90
"Bla, bla, bla.",90
Je mi z teba zle.,90
Páčia sa mi.,90
Tak to funguje.,90
Vidíš ma?,90
Wall-E!,90
Vidíš ju?,90
Toto nie je cvičenie.,90
Veríte tomu?,90
Chyť sa.,90
Veril som ti.,90
Zdochni!,90
Zbožňujem to.,90
JJ!,90
Ako bolo?,90
Je to dobre.,90
Môžem sa pridať?,90
Krváca.,90
Veď...,90
"Dobre, choď.",90
Američan.,90
Bola si skvelá.,90
Policajt?,90
"Oh, ano.",90
Daj mi chvíľku.,90
"Pane, prosím.",90
"Nie, to je...",90
Nechaj si ju.,90
A čo to znamená?,90
Monica!,90
Nefajčím.,89
Prdele!,89
Tíško.,89
Udri ho!,89
Chudáčik.,89
To je okay.,89
Ešte trochu.,89
Nechajte ho ísť.,89
No iste.,89
"Áno, Vaše Veličenstvo.",89
Musím ti niečo ukázať.,89
Na neho!,89
Teraz som na rade ja.,89
Prácu?,89
Prišla si.,89
preklad mindhunter29,89
Ja to vezmem.,89
Dievčatko.,89
"Ahoj, chlapče.",89
Nezabil som ho.,89
Má problémy.,89
"Hej, pane!",89
Vytiahnite ho!,89
Dee!,89
Nie som tu.,89
Pusti ma dnu.,89
Sedemnásť.,89
Otvor ho.,89
Je prekrásna.,89
Potrebujem ho.,89
Proste to urob.,89
Choď mi z cesty!,89
Kráľovná.,89
Poviem ti niečo.,89
Je nejaký problém?,89
"Áno, vidím.",89
Môžem si sadnúť?,89
Nie sme.,89
A kto ste vy?,89
Čo to vravíš?,89
Poď späť!,89
Za.,89
Odveziem ťa.,89
Švihni si!,89
Urobím čokoľvek.,89
"Ďakujem, že si prišla.",89
Ready.,89
Udri!,89
Ale viem.,89
Ako sa mu darí?,89
No pekne.,89
Kontakt.,89
Nemusíte to robiť.,89
Hotelová služba.,89
Skús toto.,89
Ja som to neurobil.,89
Jessie!,89
Bola som to ja.,89
Hneváš sa na mňa?,89
Už to začalo.,89
Agent Gibbs.,89
"Och, do riti.",89
A čo sa stalo potom?,88
Sme hotoví.,88
Zabavte sa.,88
Chceš si zatancovať?,88
"My""?",88
Amerika.,88
Eragon.,88
Sráč.,88
Chceš niečo povedať?,88
Prásk!,88
Pracujem tu.,88
Skvelý.,88
Len sa pozri.,88
"Ďakujem, zlatko.",88
Rozumiete tomu?,88
"Povedz mi, čo sa stalo.",88
Servus.,88
Chceš niečo na pitie?,88
Louisa!,88
Počkaj minútku.,88
Dobrotivý Bože.,88
Ľahnite si.,88
Toto musíš vidieť.,88
Všetko čisté.,88
Položte to.,88
Dobrá voľba.,88
Stanley.,88
Vnútri.,88
Nechcem žiadne problémy.,88
Poďte s nami.,88
"Oci, nie!",88
Nerozumiem vám.,88
"Poď, chlapče.",88
Nie vždy.,88
Predstav si to.,88
Vrahovia!,88
"Nie je to tak, ako to vyzerá.",88
Vezmem ťa domov.,88
Ako veľmi?,88
Tomu nemôžem uveriť.,88
Bol si skvelý.,88
Kto tam je?,88
Myslí to vážne?,88
Nepočujem.,88
Ten bastard!,88
Daj mi telefón.,88
Vezmite si to.,88
Môžeš mi veriť.,88
"Ahoj, Joe.",88
Nechytaj sa ma!,88
O koľkej?,88
Počula si?,88
Tým som si istý.,88
To je tvoj problém.,88
Páli to!,88
Ten chlap...,88
To nie si ty.,88
Pusti ma von!,88
Ako dlho ešte?,88
Necháp ma zle.,88
Helena.,88
Koľko máš?,88
Blair.,88
Nemáte začo.,88
Je to hra.,88
Nevidel som ho.,88
Tak čo urobíme?,88
Dawn!,88
Hakan!,88
A to nie je všetko.,88
Zammis!,88
Davis!,88
Čo to nevidíš?,88
Aká bola?,88
Niečo ti musím povedať.,88
Zdar.,87
Chcem ju vidieť.,87
Zavolajte mi.,87
Desivé.,87
"Ahojte, chlapci.",87
Kde sú deti?,87
Správa.,87
Ospravedlň sa.,87
Hneď som tu.,87
Bruno!,87
"Nie, nie, to je v poriadku.",87
Drak.,87
Nemôžem ti pomôcť.,87
Tak ahoj.,87
Môžem ju vidieť?,87
Chutné.,87
Už to začína.,87
U...,87
Uvidíme sa doma.,87
V podstate áno.,87
Už nikdy viac.,87
Toto je pre vás.,87
Legolas!,87
"Vlastne, áno.",87
Aký je problém?,87
"Dobre, počkaj.",87
Bolo to pekné.,87
Kde ideme?,87
V každom prípade...,87
"Hej, šéfe.",87
"Prepáčte, prosím.",87
"No, hej.",87
To som len ja.,87
O to tu ide.,87
Dostala si ma.,87
Povedz to ešte raz.,87
Zavolajte sanitku!,87
Už nemôžem.,87
Rozhodni sa.,87
Prosím prestaň.,87
"Aha, áno.",87
Pablo!,87
Potrebujem peniaze.,87
Ešte chvíľu.,87
Ale to je v poriadku.,87
Mikey!,87
Kde je môj otec?,87
Ako si ma našla?,87
A čo s ním?,87
Vyzeráš skvelo.,87
Prečo myslíš?,87
Pamätaj si to.,87
Chceš ísť so mnou?,87
Willie.,87
Bishopová.,87
No samozrejme.,87
Ale ty áno.,87
Aký máš plán?,87
Ahá.,87
Bude to fajn.,87
Bež preč.,87
Postaráme sa o to.,87
Dobré pre teba.,87
Môžete mi pomôcť?,87
Vráť sa do postele.,87
"Oh, iste.",87
Už je koniec.,87
Je to prekrásne.,87
Reverend.,87
Ďalšia.,86
Nechajte ma prejsť.,86
S kým hovorím?,86
Vie o tom?,86
"Nie, máš pravdu.",86
Pozri sa mi do očí.,86
Heslo?,86
Mlčte!,86
Utiekol.,86
Som vonku.,86
Na čo to je?,86
Watson.,86
Rok?,86
Ako poviete.,86
Potrebuješ pomôcť?,86
Porozprávam sa s ňou.,86
Mona!,86
Tak áno.,86
Som smädný.,86
Blíži sa.,86
Ako si želáš.,86
Kam máte namierené?,86
Nevyzerá to tak.,86
Stalo sa to.,86
Môj chrbát!,86
Nie je to v poriadku.,86
Dávno sme sa nevideli.,86
Choďte do riti!,86
Blázniš?,86
Skúsim.,86
Pán učiteľ.,86
Všetko bude v pohode.,86
"Vieš, ako to myslím.",86
Budíček!,86
Kto sú?,86
Choďte už!,86
Je tu zima.,86
Pusťte ma!,86
Pustite nás!,86
Samozrejme že áno.,86
Sú úžasné.,86
Jung Soo!,86
Snehulienka.,86
Tak čo myslíš?,86
To je príšerné.,86
Kto sa pýta?,86
Božínku.,86
Ruky za chrbát.,86
Ako to robí?,86
Ako to robíte?,86
Raven.,86
NYPD!,86
Vďaka za všetko.,86
Ísť?,86
"Ahoj, Alan.",86
A viete prečo?,86
Je to dieťa.,86
Arcticanfan,86
Chceš odísť?,86
Poďme odtiaľto preč.,86
Pozrite sa na ňu.,86
Dostaňte ho!,86
Taký je život.,86
Mara.,86
Štvrtok.,86
Vadí ti to?,86
Plyn!,86
To si píšte.,86
Už prichádzajú.,86
Premýšľam.,86
Ľahko.,86
Čo to čítaš?,86
neviem.,86
Poďme do toho.,86
Už to chápem.,86
Je tu so mnou.,86
Nemysli na to.,86
"Dobre, prepáč.",86
"Mami, mami!",85
Rada vás vidím.,85
Ideme do toho.,85
Ako to znie?,85
"Áno, jasne.",85
Prídeš?,85
To je niečo iné.,85
Nemôžeš to urobiť.,85
Postaraj sa o to.,85
Neznášam ho.,85
Komu voláš?,85
Niet sa čoho báť.,85
"Áno, v pohode.",85
Rada by som.,85
Valerie.,85
Ja to vybavím.,85
Test.,85
Čo si to spravila?,85
Sme vo vojne.,85
Počul si ho.,85
To je moja vec.,85
"Jasné, že je.",85
Hammer!,85
Ta-da!,85
Pár hodín.,85
Bernard.,85
To bolo divné.,85
Pán starosta!,85
"Aha, chápem.",85
Musím si zavolať.,85
To je bláznivé.,85
"Čau, kamoš.",85
Sľúbil si mi to.,85
"Šup, šup.",85
"Áno, isteže.",85
Čo ťa trápi?,85
"Poďme, ideme.",85
Agentka Dunhamová.,85
Na čom sa smeješ?,85
Videl si niečo?,85
Poviem ti to.,85
20 minút.,85
Si sám?,85
Keď myslíš.,85
Sústreďte sa.,85
Čo si jej povedal?,85
Potrebujeme ho.,85
Bál som sa o teba.,85
Vypadneme odtiaľto.,85
Tak čo teda?,85
O tom niet pochýb.,85
Tomu ver.,85
Nič to nebolo.,85
O to sa neboj.,85
Weasley!,85
Jeffrey?,85
Čo spravil?,85
What?,85
Ty mi neveríš?,85
A teraz vypadni.,85
A čo mám robiť?,85
Vojdite.,85
"Whoa, whoa.",85
Clara!,85
Choď do svojej izby.,85
Kašlať na to.,85
Syr.,85
"Dobre, chlapci.",85
Humphrey?,85
Tu dole!,85
Čo len chceš.,85
Nemáme.,85
Povedala mi to.,85
Moja vina.,85
Sonja?,85
"Nie, dík.",85
Čo hovorila?,85
Stratil som ho.,85
"Dobre, zlato.",85
Hovoríte anglicky?,85
Čo to do pekla robíte?,85
Toto je môj domov.,85
Premysli si to.,85
Som na teba pyšný.,85
Nemusíte.,85
Strácame čas.,85
Nechoďte.,84
Manžel?,84
"Vieš to, však?",84
Haha.,84
Blížia sa.,84
Tisíc.,84
Gól!,84
Zabite ma!,84
Umm...,84
"No, vieš...",84
To je moje auto!,84
No určite.,84
Opica.,84
Daj sem.,84
Granát!,84
Chcem ísť s tebou.,84
Ken!,84
Opatrne s tým.,84
Ale choďte.,84
"Hej, chalani.",84
Presne ako ty.,84
Daj tie ruky preč!,84
Našla som to.,84
Vyzeráš unavene.,84
Prijímam.,84
Vyzerám dobre?,84
Ani na to nemysli.,84
"Som si istý, že áno.",84
Predpokladám.,84
Som si toho vedomý.,84
Nechajte ma ísť!,84
Taká je pravda.,84
"Nie, zlato.",84
Som pri tebe.,84
Nájdem ťa.,84
Chcela som.,84
10 sekúnd.,84
Veľký.,84
Je to hotové.,84
Pozri sa naňho.,84
Trochu viac.,84
Poslúžte si.,84
Vypadni z auta!,84
Luna.,84
Faramir!,84
Pustite ma dnu!,84
Želáte si?,84
To je veľmi milé.,84
Nikam nejdeme.,84
Zavolám neskôr.,84
O nič.,84
Si normálny?,84
Nevzdávaj sa.,84
"Yeah, yeah.",84
"Nie, nechoď.",84
Meč.,84
Je to dobrý človek.,84
Minulý týždeň.,84
"Hej, samozrejme.",84
"Takže,",84
Odpustite mi.,84
Absurdné.,84
Do pekla s tebou!,84
Sotva.,84
Ešte žije.,83
Varoval som ťa.,83
Viera.,83
Film?,83
Musím vám niečo povedať.,83
Bol zavraždený.,83
Dajte to sem.,83
Neville!,83
Šťastná?,83
Pozrieme sa na to.,83
Už to nevydržím.,83
O áno.,83
Falošný poplach.,83
Ako sa ti to podarilo?,83
Sleduj to.,83
Spomínate si?,83
Prečo ste to urobili?,83
Musíme preč!,83
Môžem ti nejako pomôcť?,83
"Jasné, dobre.",83
Mäso.,83
Joy.,83
Čo sa to sakra deje?,83
Na čo pozeráš?,83
Buď dobrý.,83
Kamarát.,83
Poďme chlapci.,83
Som ok.,83
Vy ste kto?,83
On je mŕtvy.,83
Je to tvoja chyba.,83
Ďakujem vám všetkým.,83
Sasha!,83
Máš všetko?,83
Pomôžem ti s tým.,83
"Dobre, jasné.",83
Niekedy inokedy.,83
"Nie, nevieš.",83
Prečo je tu?,83
Ma...,83
To je smola.,83
Ide ti to dobre.,83
Nechajte to.,83
Povedz pravdu.,83
Voilá.,83
Drž sa ma.,83
Odchádzajú.,83
Musíme mu pomôcť.,83
Dvaja.,83
Zadržte ich!,83
V skutočnosti...,83
To je krása.,83
My dvaja.,83
Ľahké.,83
Zaspal som.,83
Našli nás.,83
To je ľahké.,83
Poďme hore.,83
Nič to neznamená.,83
Bam!,83
Máš priateľa?,83
Úbohé.,83
"Počkaj, nie.",83
Poďte von.,83
Zopakujte to.,83
Do zbrane!,83
Hell.,83
To bude všetko.,83
Pam.,83
To bolo čo?,83
"Samozrejme, že viem.",83
Môžeme už ísť?,83
Neponáhľajte sa.,83
Čo nové?,83
Čo je to za smrad?,83
Je to žena.,83
Niečo sa ťa opýtam.,83
"Áno, máte pravdu.",83
Ale kto?,83
Tvoj brat?,83
"Správne, správne.",83
Je zamknuté.,83
Čo o tom vieš?,83
Nemáme nič.,83
ja...,82
Mačka?,82
"Nuž, ja...",82
Ideme preč.,82
Zdvihni ho.,82
Tak to sme dvaja.,82
Beriem to späť.,82
Čo ty o tom vieš?,82
Hergot!,82
Čo ti šibe?,82
Morf!,82
Snažila som sa.,82
Bol to tvoj nápad!,82
Ha-ha-ha.,82
Ale kde?,82
Niekto ide.,82
Uhnite mi z cesty!,82
čo sa stalo?,82
Budúcnosť.,82
Dr.,82
Budú v poriadku.,82
Už musíme ísť.,82
Leť!,82
Kde je ocko?,82
To sa mi nepáči.,82
Lila?,82
Cyloni boli stvorení človekom,82
Urob si pohodlie.,82
Hasiči!,82
Iba raz.,82
Čakáme.,82
Nemohla som.,82
Nanešťastie.,82
"Dámy a páni,",82
Vyjadril som sa jasne?,82
Nie je mi dobre.,82
V New Yorku.,82
Toto nie je hra.,82
Čo je toto všetko?,82
Nič som nepovedala.,82
Pre kristove rany!,82
"Vďaka, zlato.",82
Šesť mesiacov.,82
Pusu!,82
Zatancujeme si?,82
Moja rodina.,82
Oooh!,82
Dávaj si na seba pozor.,82
Šach.,82
To bola chyba.,82
Tvoje?,82
Freddy!,82
O to tu nejde.,82
Knihy.,82
Čo sa to kurva deje?,82
Čo nového?,82
Steven!,82
"Čím skôr, tým lepšie.",82
V poho.,82
Povedal mi to.,82
"Rýchlo, rýchlo, rýchlo!",82
V práci.,82
Bitka!,82
Bye-bye.,82
Spoločnosť.,82
Čo teraz urobíme?,82
Kurník šopa.,82
Titulky,82
To nebude potrebné.,82
"Ďakujem, drahá.",82
To nemôžete urobiť.,82
"Nie, pozri.",82
Siobhan?,82
"Áno, sú.",82
Vyzeráš...,82
Nádej.,82
Yorito!,82
i?,82
Ukážem vám to.,82
Čo ti povedala?,81
Predtým.,81
Cézar!,81
Zabil si ju?,81
Zemetrasenie?,81
"Hej, čo robíš?",81
Miloval som ju.,81
Sme si kvit.,81
Maj sa dobre.,81
Vezmem si to.,81
Poznáte to?,81
Už sa to nesie.,81
To znie super.,81
Šaty.,81
Elijah.,81
"Oh, chlape.",81
Nádherný.,81
"Pane, ste v poriadku?",81
Nemám peniaze.,81
Čo si si myslela?,81
Traja.,81
Koľko ešte?,81
A čo tento?,81
Kde som to?,81
Hanbím sa.,81
Hej hej.,81
Je to vtipné.,81
Len dýchaj.,81
Všetci sa upokojte.,81
"Neviem, čo to znamená.",81
Malo by.,81
Dve hodiny.,81
Franklin.,81
Je milý.,81
"Och, prepáč.",81
Môžem sa vás niečo opýtať?,81
"Nie, človeče.",81
Delennová?,81
Podpíš to.,81
Máte chvíľku?,81
Dajte si pozor.,81
Ježiši kriste!,81
Je to zbytočné.,81
len...,81
Z akého dôvodu?,81
Čo sa do pekla deje?,81
Čo si vravel?,81
"Hej, ale...",81
Kry sa!,81
Toto je šialenstvo.,81
Ak nie...,81
